incident_id,incident_type,logs,chat_transcript,commands_executed,root_cause,resolution,preventive_action
INC_0186,network_latency_timeout,"2026-02-01 16:49:14 ERROR API timeout in APIService
2026-02-01 16:49:24 WARN Network latency 900ms
2026-02-01 16:50:14 INFO Network stabilized
2026-02-01 16:51:14 INFO Latency back to normal for APIService","Engineer A: API timing out.
Engineer B: Network latency spike detected.
Engineer A: Verifying routing/DNS status.
Engineer B: Error rates back to normal.",,Transient network degradation (latency ~900ms) impacted APIService availability.,Confirmed recovery once latency returned to normal levels.,Add latency SLO alerts and investigate network bottlenecks.
INC_0282,security_failed_logins,"2026-02-01 13:19:36 WARN Multiple failed login attempts (35 in 5m) from 203.0.113.14 on WebLogin
2026-02-01 13:24:36 ERROR Account locked for user root
2026-02-01 13:26:36 INFO Mitigation applied: IP blocked","Engineer A: Suspicious login attempts detected.
Engineer B: Source IP 203.0.113.14 is triggering failures.
Engineer A: Locking the account temporarily.
Engineer B: No more attempts observed.",iptables -A INPUT -s 203.0.113.14 -j DROP,High-rate failed logins from 203.0.113.14 caused security alerts on WebLogin.,Enabled rate limiting and blocked 203.0.113.14 to stop repeated failures.,Add bot protection/rate limits and alert on abnormal login patterns.
INC_0107,db_connection_failure,"2026-02-01 12:57:31 ERROR PaymentService failed to connect to database
2026-02-01 12:57:41 WARN Connection refused on db-server-1
2026-02-01 12:58:01 WARN DB health check failed on db-server-1
2026-02-01 12:58:31 INFO Database service restarted
2026-02-01 12:59:31 INFO Connection restored","Engineer A: App cannot connect to DB.
Engineer B: db-server-1 appears down/unreachable.
Engineer A: Attempting DB restart.
Engineer B: Connection restored.",service mysql restart,Database service on db-server-1 was unavailable (connection refused).,Restarted mysql and monitored until stable.,Add circuit breaker + retries in the application.
INC_0117,db_connection_failure,"2026-02-01 15:50:33 ERROR PaymentService failed to connect to database
2026-02-01 15:50:43 WARN Connection refused on db-server-2
2026-02-01 15:51:03 WARN DB health check failed on db-server-2
2026-02-01 15:51:33 INFO Database service restarted
2026-02-01 15:52:33 INFO Connection restored
2026-02-01 15:53:33 INFO Application error rate returned to normal","Engineer A: App cannot connect to DB.
Engineer B: Connection refused on db-server-2.
Engineer A: Cycling the DB service.
Engineer B: DB is back online.",systemctl restart postgresql,Temporary DB outage on db-server-2 caused connection failures.,Restarted postgresql and monitored until stable.,Configure connection pooling with retries and alert on DB errors.
INC_0007,cpu_timeout,"2026-02-01 14:50:09 ERROR UserService timeout on vm-7
2026-02-01 14:50:14 WARN CPU usage 90% on vm-7
2026-02-01 14:51:09 INFO Restart initiated for UserService
2026-02-01 14:52:09 INFO Service restored
2026-02-01 14:53:09 INFO Health check passed for UserService","Engineer A: UserService requests are failing.
Engineer B: High load on vm-7 (CPU 90%).
Engineer A: Restarting the service.
Engineer B: Service looks healthy.",kubectl rollout restart deployment UserService,High CPU usage on vm-7 caused UserService timeouts.,Restarted UserService deployment.,Add rate limiting and investigate traffic spikes.
INC_0214,network_latency_timeout,"2026-02-01 17:09:46 ERROR API timeout in Gateway
2026-02-01 17:09:56 WARN Network latency 600ms
2026-02-01 17:10:06 WARN Increased error rate detected for Gateway
2026-02-01 17:10:16 WARN Packet loss 1.0% observed
2026-02-01 17:10:46 INFO Network stabilized","Engineer A: Seeing elevated latency and timeouts.
Engineer B: Upstream dependency is slow.
Engineer A: Verifying routing/DNS status.
Engineer B: System looks stable now.
Engineer A: No application deploys in the last 30 minutes.",traceroute upstream-service,Network latency spike (~600ms) caused request timeouts in Gateway.,Validated network recovery and continued monitoring until stable.,Implement retry/backoff and alert on upstream latency spikes.
INC_0229,network_latency_timeout,"2026-02-01 17:45:37 ERROR API timeout in APIService
2026-02-01 17:45:47 WARN Network latency 450ms
2026-02-01 17:46:22 INFO Checking upstream dependency health
2026-02-01 17:46:37 INFO Network stabilized","Engineer A: Requests are timing out intermittently.
Engineer B: Upstream dependency is slow.
Engineer A: Checking upstream health and metrics.
Engineer B: Latency normalized.
Engineer A: No application deploys in the last 30 minutes.",,Upstream network instability led to timeouts observed in APIService.,Observed stabilization after investigating network metrics and dependencies.,Set up packet loss monitoring and alert thresholds.
INC_0248,security_failed_logins,"2026-02-01 09:03:54 WARN Multiple failed login attempts (80 in 2m) from 198.51.100.22 on RDP
2026-02-01 09:05:54 ERROR Account locked for user root
2026-02-01 09:06:54 INFO Authentication throttling enabled for RDP
2026-02-01 09:07:54 INFO Mitigation applied: IP blocked","Engineer A: Seeing repeated authentication failures.
Engineer B: Many failures targeting user root.
Engineer A: Applying a temporary firewall block.
Engineer B: No more attempts observed.",fail2ban-client set sshd banip 198.51.100.22,Brute-force login attempts from 198.51.100.22 targeting root via RDP.,Enabled rate limiting and blocked 198.51.100.22 to stop repeated failures.,Add bot protection/rate limits and alert on abnormal login patterns.
INC_0036,cpu_timeout,"2026-02-01 11:32:34 ERROR UserService timeout on vm-2
2026-02-01 11:32:39 WARN CPU usage 90% on vm-2
2026-02-01 11:32:54 WARN Queue depth high for UserService
2026-02-01 11:33:34 INFO Restart initiated for UserService
2026-02-01 11:34:34 INFO Service restored","Engineer A: Seeing timeouts on UserService.
Engineer B: High load on vm-2 (CPU 90%).
Engineer A: Restarting deployment.
Engineer B: Service looks healthy.",kubectl rollout restart deployment UserService,High CPU usage on vm-2 caused UserService timeouts.,Restarted UserService deployment.,Enable auto-scaling and add CPU alerts.
INC_0266,security_failed_logins,"2026-02-01 14:21:27 WARN Multiple failed login attempts (20 in 5m) from 172.16.3.99 on SSH
2026-02-01 14:26:27 ERROR Account locked for user svc_app
2026-02-01 14:28:27 INFO Mitigation applied: IP blocked","Engineer A: Seeing repeated authentication failures.
Engineer B: Geo anomaly flagged for IP 172.16.3.99.
Engineer A: Blocking the IP now.
Engineer B: No more attempts observed.
Engineer A: Auditing other users for similar attempts on SSH.",iptables -A INPUT -s 172.16.3.99 -j DROP,Suspicious login activity from 172.16.3.99 triggered account lockouts for svc_app.,Enabled rate limiting and blocked 172.16.3.99 to stop repeated failures.,Tune fail2ban thresholds and add SIEM alerting.
INC_0055,cpu_timeout,"2026-02-01 15:13:14 ERROR UserService timeout on vm-9
2026-02-01 15:13:19 WARN CPU usage 97% on vm-9
2026-02-01 15:13:34 WARN Queue depth high for UserService
2026-02-01 15:14:14 INFO Restart initiated for UserService
2026-02-01 15:15:14 INFO Service restored
2026-02-01 15:16:14 INFO Health check passed for UserService","Engineer A: Users reporting errors on UserService.
Engineer B: vm-9 looks overloaded (CPU 97%).
Engineer A: Rolling restart now.
Engineer B: Traffic is back to normal.",kubectl rollout restart deployment UserService,High CPU usage on vm-9 caused UserService timeouts.,Restarted UserService deployment.,Tune resource limits/requests and add alerts.
INC_0181,network_latency_timeout,"2026-02-01 18:40:51 ERROR API timeout in SearchService
2026-02-01 18:41:01 WARN Network latency 180ms
2026-02-01 18:41:36 INFO Checking upstream dependency health
2026-02-01 18:41:51 INFO Network stabilized
2026-02-01 18:42:51 INFO Latency back to normal for SearchService","Engineer A: API timing out.
Engineer B: Packet loss observed on the link.
Engineer A: Checking upstream health and metrics.
Engineer B: Timeouts stopped.
Engineer A: No application deploys in the last 30 minutes.",curl -I https://upstream-service/health,Network latency spike (~180ms) caused request timeouts in SearchService.,Monitored the system until network conditions stabilized.,Add end-to-end tracing and network performance alerts.
INC_0299,security_failed_logins,"2026-02-01 13:19:32 WARN Multiple failed login attempts (50 in 2m) from 172.16.3.99 on RDP
2026-02-01 13:21:32 ERROR Account locked for user svc_ci
2026-02-01 13:23:32 INFO Mitigation applied: IP blocked","Engineer A: Suspicious login attempts detected.
Engineer B: Spike in failed logins on RDP.
Engineer A: Applying a temporary firewall block.
Engineer B: Alert cleared after mitigation.",ufw deny from 172.16.3.99,Brute-force login attempts from 172.16.3.99 targeting svc_ci via RDP.,Enabled rate limiting and blocked 172.16.3.99 to stop repeated failures.,Add bot protection/rate limits and alert on abnormal login patterns.
INC_0177,disk_full,"2026-02-01 11:38:38 ERROR Disk space 100% on vm-9
2026-02-01 11:38:58 WARN Write failure in ETLWorker
2026-02-01 11:39:38 INFO Running cleanup on vm-9
2026-02-01 11:40:38 INFO Old logs cleared
2026-02-01 11:41:38 INFO Disk usage reduced to 65%
2026-02-01 11:42:38 INFO ETLWorker health check passed","Engineer A: Disk usage critical on vm-9.
Engineer B: Checking largest directories now.
Engineer A: Clearing old logs.
Engineer B: Space freed; disk back to normal.",rm -rf /var/log/old_logs/*,Temporary storage exhaustion on vm-9 led to write errors in ETLWorker.,Freed disk space by removing old data and confirmed stability.,Configure log rotation and disk usage alerts.
INC_0164,disk_full,"2026-02-01 10:41:54 ERROR Disk space 100% on vm-2
2026-02-01 10:42:14 WARN Write failure in LoggingService
2026-02-01 10:42:29 WARN No space left on device on vm-2
2026-02-01 10:43:54 INFO Old logs cleared
2026-02-01 10:44:54 INFO Disk usage reduced to 55%
2026-02-01 10:45:54 INFO LoggingService health check passed","Engineer A: Disk usage critical on vm-2.
Engineer B: Likely logs grew too fast.
Engineer A: Deleting old archives.
Engineer B: Space freed; disk back to normal.",rm -rf /var/log/old_logs/*,"Uncontrolled log growth filled disk on vm-2, impacting LoggingService.",Removed large/old log files and verified disk recovery.,Implement automated cleanup and disk threshold alerting.
INC_0241,security_failed_logins,"2026-02-01 14:12:42 WARN Multiple failed login attempts (80 in 5m) from 203.0.113.14 on SSH
2026-02-01 14:17:42 ERROR Account locked for user ops_user
2026-02-01 14:19:42 INFO Mitigation applied: IP blocked
2026-02-01 14:22:42 INFO Failed login rate returned to baseline","Engineer A: Suspicious login attempts detected.
Engineer B: Geo anomaly flagged for IP 203.0.113.14.
Engineer A: Locking the account temporarily.
Engineer B: Alert cleared after mitigation.",ufw deny from 203.0.113.14,High-rate failed logins from 203.0.113.14 caused security alerts on SSH.,Blocked 203.0.113.14 at the firewall and locked ops_user temporarily.,Add bot protection/rate limits and alert on abnormal login patterns.
INC_0159,disk_full,"2026-02-01 18:38:57 ERROR Disk space 100% on vm-2
2026-02-01 18:39:17 WARN Write failure in ETLWorker
2026-02-01 18:40:57 INFO Old logs cleared
2026-02-01 18:41:57 INFO Disk usage reduced to 70%","Engineer A: Disk usage critical on vm-2.
Engineer B: Looking for big files and old archives.
Engineer A: Deleting old archives.
Engineer B: Write operations are working again.
Engineer A: Verifying disk usage and service health.",du -sh /var/* | sort -h ; rm -rf /var/log/old_logs/*,Disk exhaustion on vm-2 caused write failures for ETLWorker.,Removed large/old log files and verified disk recovery.,Configure log rotation and disk usage alerts.
INC_0194,network_latency_timeout,"2026-02-01 15:55:21 ERROR API timeout in APIService
2026-02-01 15:55:31 WARN Network latency 900ms
2026-02-01 15:56:21 INFO Network stabilized","Engineer A: Requests are timing out intermittently.
Engineer B: Packet loss observed on the link.
Engineer A: Investigating recent network changes.
Engineer B: Timeouts stopped.
Engineer A: No application deploys in the last 30 minutes.",curl -I https://upstream-service/health,Upstream network instability led to timeouts observed in APIService.,Confirmed recovery once latency returned to normal levels.,Add end-to-end tracing and network performance alerts.
INC_0245,security_failed_logins,"2026-02-01 16:41:32 WARN Multiple failed login attempts (20 in 2m) from 203.0.113.14 on WebLogin
2026-02-01 16:43:32 ERROR Account locked for user root
2026-02-01 16:45:32 INFO Mitigation applied: IP blocked","Engineer A: Potential brute-force activity detected.
Engineer B: Source IP 203.0.113.14 is triggering failures.
Engineer A: Enabling rate limiting on auth.
Engineer B: Traffic looks normal now.","netsh advfirewall firewall add rule name=""Block 203.0.113.14"" dir=in action=block remoteip=203.0.113.14",Suspicious login activity from 203.0.113.14 triggered account lockouts for root.,Blocked 203.0.113.14 at the firewall and locked root temporarily.,Add bot protection/rate limits and alert on abnormal login patterns.
